着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
3,4,4,ウインルピナス,牝4,52.0,小林美駒,1:47.8,3/4,4.5,2.0,432(+2),[東] 鈴木伸尋,202404010507
4,6,6,ムガ,牝5,55.0,小沢大仁,1:47.8,クビ,7.8,4.0,458(-12),[西] 高橋一哉,202404010507
5,2,2,アランヴェリテ,セ5,55.0,柴田裕一,1:48.7,5,5.0,3.0,476(-12),[西] 中竹和也,202404010507
6,3,3,ブライトサイン,牝4,55.0,角田大河,1:49.1,2,31.8,6.0,466(-4),[西] 斉藤崇史,202404010507
7,7,7,キングリスティア,セ8,56.0,西塚洸二,1:49.4,2,33.2,7.0,516(-2),[西] 河内洋,202404010507
8,1,1,コウセイマリア,牝4,53.0,土田真翔,1:49.9,3,161.2,8.0,404(-6),[東] 和田雄二,202404010507
1,5,8,アニトラ,牝4,52.0,小林美駒,1:53.1,,23.9,8.0,464(+2),[東] 矢嶋大樹,202404010508
2,7,11,コスモオピニオン,牡4,58.0,丹内祐次,1:53.2,1/2,4.8,2.0,498(-8),[東] 黒岩陽一,202404010508
3,4,6,シャンデルナゴル,牡4,58.0,富田暁,1:53.2,アタマ,2.0,1.0,480(0),[西] 石坂公一,202404010508
4,8,13,カイザーレオン,牡5,55.0,小林勝太,1:53.9,4,70.6,10.0,466(-6),[東] 伊坂重信,202404010508
5,8,14,スマートハンター,牡4,57.0,小沢大仁,1:54.3,2.1/2,8.2,4.0,506(0),[西] 中村直也,202404010508
6,2,2,ダノンフューチャー,牡5,56.0,西塚洸二,1:54.5,3/4,9.3,5.0,516(-8),[西] 寺島良,202404010508
7,6,9,ディズレーリ,セ4,57.0,佐々木大,1:54.6,1,20.0,6.0,512(-8),[東] 池上昌和,202404010508
8,3,3,スターグロウ,牝4,56.0,武藤雅,1:54.6,ハナ,6.5,3.0,444(0),[東] 田中博康,202404010508
9,5,7,ジャクソン,牡4,54.0,大江原比,1:55.3,4,22.3,7.0,500(0),[東] 武市康男,202404010508
10,4,5,サフランブライト,牡5,58.0,小林凌大,1:55.3,クビ,436.1,14.0,514(-18),[東] 小西一男,202404010508
11,6,10,コンドリュール,セ4,56.0,永島まな,1:55.6,1.3/4,70.2,9.0,466(-4),[西] 安田翔伍,202404010508
12,7,12,ワタシデイイデスカ,牝4,55.0,秋山稔樹,1:57.8,大,179.4,12.0,502(-8),[東] 本間忍,202404010508
13,1,1,ビップクロエ,牝4,56.0,菊沢一樹,2:00.5,大,306.5,13.0,446(-14),[西] 松下武士,202404010508
14,3,4,クープラン,牡6,55.0,川端海翼,2:08.0,大,88.3,11.0,538(-12),[西] 藤沢則雄,202404010508
1,8,12,アサギリ,牝3,55.0,丹内祐次,0:55.6,,4.2,3.0,436(-8),[東] 尾形和幸,202404010509
2,7,10,パレスドフィーヌ,牝3,55.0,菊沢一樹,0:55.7,1,2.9,1.0,488(+6),[東] 鈴木慎太,202404010509
3,6,8,ドナヴィーナス,牝3,55.0,永島まな,0:55.9,3/4,8.8,4.0,450(-8),[西] 庄野靖志,202404010509
4,8,11,ニシノルミリオン,牡3,57.0,武藤雅,0:56.1,1.1/2,20.4,7.0,476(+4),[東] 武藤善則,202404010509
5,5,6,アシセバイラ,牝3,55.0,岩田康誠,0:56.2,1/2,28.1,8.0,492(+10),[東] 辻哲英,202404010509
6,5,5,スコーピオン,牡3,57.0,丸山元気,0:56.2,ハナ,41.3,9.0,460(0),[東] 武藤善則,202404010509
7,7,9,ネイルンノ,牡3,57.0,杉原誠人,0:56.5,2,3.4,2.0,456(0),[東] 尾関知人,202404010509
8,1,1,ルクスパラディ,牝3,55.0,石橋脩,0:56.6,クビ,18.0,6.0,404(-2),[東] 上原佑紀,202404010509
9,2,2,ビコーズウイキャン,牡3,57.0,加藤和博,0:56.8,1.1/2,473.5,12.0,414(-4),[地] 長谷川忍,202404010509
10,6,7,ヘルメース,牡3,57.0,小林凌大,0:57.3,3,11.6,5.0,480(0),[東] 伊藤圭三,202404010509
11,4,4,ニシノオウジョ,牝3,55.0,小林美駒,0:58.1,5,56.7,10.0,448(+8),[東] 尾形和幸,202404010509
12,3,3,クリノソレイユ,牝3,55.0,菅原隆一,0:58.1,クビ,447.4,11.0,408(-6),[東] 蛯名利弘,202404010509
1,2,2,エンファサイズ,牡4,58.0,富田暁,1:36.2,,6.0,3.0,452(+8),[西] 四位洋文,202404010510
2,5,6,レオンバローズ,牡5,58.0,岩田康誠,1:36.3,クビ,2.0,1.0,470(-2),[西] 渡辺薫彦,202404010510
3,8,12,シルバースペード,牡4,58.0,角田大河,1:36.3,クビ,6.2,4.0,480(-6),[東] 小野次郎,202404010510
4,8,11,サクラオーラ,牝5,56.0,武藤雅,1:36.6,1.3/4,43.8,10.0,428(-2),[東] 田中博康,202404010510
5,5,5,マルカシャルマン,牝4,56.0,小沢大仁,1:36.6,クビ,79.9,11.0,444(-2),[西] 浜田多実,202404010510
6,6,8,イスラグランデ,セ5,58.0,石橋脩,1:36.7,クビ,12.1,5.0,530(-4),[西] 西園正都,202404010510
7,1,1,ヒシルリアン,牡4,58.0,丸山元気,1:36.7,クビ,36.6,9.0,496(-6),[東] 宮田敬介,202404010510
8,7,10,レッドアーバイン,牡4,58.0,佐々木大,1:36.8,1/2,5.9,2.0,498(+2),[東] 手塚貴久,202404010510
9,7,9,ファルシオン,牝4,56.0,斎藤新,1:36.9,クビ,30.9,8.0,454(+2),[西] 羽月友彦,202404010510
10,4,4,アリーチェ,牝4,56.0,菊沢一樹,1:36.9,クビ,22.2,6.0,446(+2),[東] 戸田博文,202404010510
11,6,7,バーミリオンクリフ,牡5,58.0,荻野極,1:37.0,1/2,24.2,7.0,480(-6),[東] 金成貴史,202404010510
12,3,3,ロストボール,セ5,58.0,水沼元輝,1:37.2,1.1/2,387.4,12.0,432(-2),[東] 加藤和宏,202404010510
1,8,11,シーウィザード,牡4,58.0,荻野極,2:01.4,,3.1,1.0,484(-8),[東] 鹿戸雄一,202404010511
2,3,3,カンティプール,牝5,56.0,斎藤新,2:01.8,2,10.9,6.0,478(-18),[西] 渡辺薫彦,202404010511
3,2,2,マイネルメモリー,牡4,58.0,丹内祐次,2:01.8,クビ,8.1,3.0,466(-2),[西] 宮徹,202404010511
4,4,4,タイキラフター,牡4,58.0,佐々木大,2:01.9,1/2,3.6,2.0,522(+6),[東] 大竹正博,202404010511
5,7,9,フェミナフォルテ,牝4,56.0,横山琉人,2:01.9,ハナ,11.3,7.0,420(-4),[東] 小島茂之,202404010511
6,7,8,カフジアスール,牡6,58.0,柴田裕一,2:02.2,1.1/2,9.2,5.0,486(+4),[西] 中竹和也,202404010511
7,6,7,マルチャン,牡4,58.0,丸田恭介,2:02.4,1.1/2,8.7,4.0,470(+4),[東] 武市康男,202404010511
8,1,1,エイトキングゴッド,牡4,58.0,松本大輝,2:02.6,1,70.0,10.0,474(-6),[東] 青木孝文,202404010511
9,5,5,ウィステリアリヴァ,牡4,58.0,石橋脩,2:02.9,1.3/4,11.7,8.0,496(+4),[東] 小野次郎,202404010511
10,8,10,ロードディフィート,牡4,58.0,富田暁,2:02.9,クビ,141.1,11.0,434(-6),[東] 和田勇介,202404010511
11,6,6,コルベイユ,牝5,56.0,岩田康誠,2:03.4,3,35.6,9.0,442(+4),[東] 新開幸一,202404010511
1,6,10,シックザイン,牡5,55.0,小林勝太,1:12.4,,51.1,10.0,470(-2),[東] 水野貴広,202404010512
2,7,12,ノースディーバ,牡4,56.0,西塚洸二,1:12.4,クビ,9.7,4.0,526(-4),[西] 鮫島一歩,202404010512
3,5,7,ローズブルーム,牝5,56.0,黛弘人,1:12.4,アタマ,171.0,13.0,448(-6),[東] 伊藤大士,202404010512
4,1,1,セットリスト,牝5,55.0,佐々木大,1:12.4,ハナ,5.4,3.0,498(+8),[西] 畑端省吾,202404010512
5,6,9,ビートエモーション,セ5,58.0,石橋脩,1:12.6,1,2.1,1.0,512(0),[東] 上原佑紀,202404010512
6,4,5,エンドレスロード,牡5,56.0,永島まな,1:12.6,ハナ,5.1,2.0,488(+2),[西] 高橋一哉,202404010512
7,8,13,デュアルキャリアー,牡8,58.0,丹内祐次,1:12.7,1/2,32.2,9.0,562(+4),[東] 加藤士津,202404010512
8,5,8,ノーブルミステリー,牝4,53.0,水沼元輝,1:12.7,ハナ,19.6,7.0,446(-2),[東] 菊川正達,202404010512
9,7,11,フスカル,セ4,58.0,丸山元気,1:12.9,1.1/4,17.8,6.0,476(-20),[東] 森一誠,202404010512
10,4,6,オコジュ,牝4,56.0,嶋田純次,1:13.2,2,72.7,11.0,456(-4),[東] 矢嶋大樹,202404010512
11,3,3,アイファーマオ,牝5,54.0,藤田菜七,1:13.4,1,83.7,12.0,442(-2),[東] 根本康広,202404010512
12,8,14,レヴィアタン,牡4,57.0,小沢大仁,1:13.4,ハナ,15.2,5.0,496(-6),[西] 梅田智之,202404010512
13,2,2,アマルナ,牝4,52.0,河原田菜,1:13.7,2,23.0,8.0,456(-16),[西] 田中克典,202404010512
14,3,4,スパーダネーラ,セ8,55.0,土田真翔,1:14.7,6,525.3,14.0,430(-14),[東] 蛯名利弘,202404010512
1,8,16,ダイユウハミルトン,牡3,57.0,菊沢一樹,1:49.0,,11.3,6.0,462(-2),[東] 松永康利,202404010601
2,3,5,マルカオペラ,牝3,55.0,三浦皇成,1:49.2,1.1/2,7.5,4.0,470(+6),[西] 浜田多実,202404010601
3,1,1,ファインライン,牡3,56.0,泉谷楓真,1:49.3,1/2,2.1,1.0,462(+8),[西] 松永幹夫,202404010601
4,5,10,レトロタイプ,牡3,57.0,亀田温心,1:49.7,2.1/2,11.1,5.0,512(+4),[東] 加藤士津,202404010601
5,2,3,ウインメラナイト,牡3,55.0,西塚洸二,1:49.8,1,39.9,8.0,492(-8),[西] 寺島良,202404010601
6,7,14,コスモブリランテ,牝3,53.0,藤田菜七,1:49.9,3/4,154.8,12.0,402(0),[東] 西田雄一,202404010601
7,2,4,ソウルプラウド,牡3,57.0,岩田康誠,1:50.0,1/2,5.0,2.0,472(0),[西] 高橋亮,202404010601
8,4,7,ブリックス,牡3,53.0,小林美駒,1:50.1,クビ,65.7,11.0,414(-12),[東] 上原博之,202404010601
9,4,8,アンクローシュ,牝3,54.0,角田大河,1:50.1,クビ,6.8,3.0,404(-4),[西] 小椋研介,202404010601
10,7,13,エバーアリエル,牝3,55.0,武藤雅,1:50.1,ハナ,56.4,9.0,430(-2),[東] 小島茂之,202404010601
11,6,12,アマンディーヌ,牝3,52.0,小林勝太,1:50.3,1.1/4,251.2,15.0,434(+14),[西] 畑端省吾,202404010601
12,3,6,エルキュール,牝3,54.0,佐々木大,1:50.4,クビ,56.8,10.0,428(-16),[東] 天間昭一,202404010601
13,6,11,キタサンバンビーナ,牝3,51.0,河原田菜,1:51.3,5,158.3,13.0,424(+8),[西] 梅田智之,202404010601
14,5,9,カプシーヌ,牝3,54.0,角田大和,1:51.6,2,215.0,14.0,558(+16),[西] 森田直行,202404010601
15,8,15,マテンロウマルス,牡3,57.0,太宰啓介,1:51.8,1,35.8,7.0,502(-6),[西] 昆貢,202404010601
16,1,2,ヤマニントリル,牝3,55.0,伊藤工真,1:54.2,大,312.6,16.0,402(-16),[東] 千葉直人,202404010601
1,6,10,ゼンノツキヨミ,牝3,54.0,佐々木大,1:12.7,,4.8,3.0,426(-10),[西] 武幸四郎,202404010602
2,3,5,アンサーパスト,セ3,54.0,石田拓郎,1:12.9,1.1/4,140.9,12.0,460(0),[東] 新開幸一,202404010602
3,8,14,レーベンヘルツ,牡3,55.0,西塚洸二,1:13.0,1/2,8.7,4.0,452(+6),[西] 西園翔太,202404010602
4,5,8,メイショウハッブル,牡3,56.0,角田大河,1:13.2,1.1/2,2.7,1.0,470(+8),[西] 石橋守,202404010602
5,1,1,タマモアルタイル,牡3,54.0,小林勝太,1:13.5,1.3/4,3.0,2.0,486(+6),[東] 水野貴広,202404010602
6,2,2,エコロカレン,牝3,54.0,角田大和,1:13.6,1/2,15.2,5.0,464(0),[東] 奥平雅士,202404010602
7,4,7,アドーネ,牡3,53.0,河原田菜,1:13.7,1/2,90.1,10.0,474(+6),[西] 鈴木孝志,202404010602
8,7,13,ピエナクレスコ,牡3,54.0,川端海翼,1:14.0,1.1/2,26.9,7.0,464(-12),[西] 谷潔,202404010602
9,3,4,レグノ,牡3,55.0,永島まな,1:14.1,クビ,19.9,6.0,460(+16),[西] 西園正都,202404010602
10,6,11,クリスザブラック,牝3,52.0,水沼元輝,1:14.4,2,147.9,13.0,430(-8),[東] 清水英克,202404010602
11,4,6,ノーブルレジェンド,牝3,51.0,小林美駒,1:14.5,1/2,31.9,8.0,430(-13),[東] 鈴木伸尋,202404010602
12,5,9,ナツリュウオー,牝3,52.0,石神深道,1:14.5,クビ,278.1,15.0,424(-6),[東] 松永康利,202404010602
13,2,3,エレンバローズ,牝3,54.0,松本大輝,1:14.6,1/2,139.9,11.0,426(0),[西] 松下武士,202404010602
14,8,15,イイヒ,牝3,51.0,大江原比,1:16.1,9,229.4,14.0,424(0),[東] 松永康利,202404010602
15,7,12,ラッピングボックス,牝3,55.0,小林凌大,1:17.7,10,73.0,9.0,444(-6),[東] 南田美知,202404010602
1,7,13,ジェンマ,牡3,53.0,小林美駒,1:54.6,,6.7,3.0,468(-4),[東] 尾形和幸,202404010603
2,5,8,ラキアレクサンダー,牡3,57.0,三浦皇成,1:55.0,2.1/2,1.9,1.0,514(0),[東] 竹内正洋,202404010603
3,2,2,ダイクロアイト,牡3,57.0,丹内祐次,1:55.7,4,2.7,2.0,460(+4),[東] 萩原清,202404010603
4,8,15,グレイトマジック,牡3,56.0,佐々木大,1:55.9,1.1/4,16.0,4.0,482(+2),[東] 武市康男,202404010603
5,1,1,ホーハイト,牡3,57.0,石橋脩,1:56.7,5,24.6,6.0,430(0),[東] 池上昌和,202404010603
6,6,11,ダブルブラック,牡3,57.0,小林凌大,1:56.9,3/4,295.9,15.0,450(-2),[東] 小西一男,202404010603
7,3,5,ベイジーニョ,牝3,55.0,黛弘人,1:57.2,2,252.3,14.0,450(-10),[東] 田中剛,202404010603
8,4,6,カドサンガンバル,牡3,57.0,菊沢一樹,1:57.4,1.1/4,122.7,10.0,464(+4),[東] 岩戸孝樹,202404010603
9,2,3,ジーティーセイント,牡3,55.0,永島まな,1:57.7,2,110.3,8.0,452(0),[東] 鈴木慎太,202404010603
10,7,12,ウィズキッド,牡3,55.0,西塚洸二,1:57.9,1.1/4,164.4,12.0,488(+10),[西] 吉岡辰弥,202404010603
11,4,7,カシノカンピオーネ,牡3,57.0,岩部純二,1:58.1,1.1/4,121.0,9.0,482(-4),[東] 天間昭一,202404010603
12,5,9,ヒナノマーチス,牡3,54.0,水沼元輝,1:58.3,1.1/4,206.6,13.0,444(+8),[東] 本間忍,202404010603
13,6,10,ダイタジャスティス,牡3,54.0,小林勝太,1:58.3,クビ,22.4,5.0,480(-4),[東] 小野次郎,202404010603
14,3,4,ダイシンペルル,牝3,53.0,藤田菜七,1:59.3,6,147.1,11.0,476(-10),[東] 小笠倫弘,202404010603
15,8,14,ジャイロ,牡3,57.0,亀田温心,2:00.8,9,39.4,7.0,464(-4),[西] 高柳大輔,202404010603
1,4,4,ウィルフルネス,牝5,53.0,川端海翼,1:53.1,,8.6,4.0,490(+24),[西] 四位洋文,202404010606
2,7,9,フェルンマンボ,牝5,54.0,西塚洸二,1:54.0,5,2.4,1.0,466(+2),[西] 辻野泰之,202404010606
3,3,3,タガノエリザベス,牝4,55.0,佐々木大,1:54.2,1,3.5,2.0,482(-8),[西] 岡田稲男,202404010606
4,5,5,パルメリータ,牝4,56.0,亀田温心,1:54.2,クビ,8.9,5.0,482(0),[西] 西園正都,202404010606
5,1,1,リノアラ,牝5,52.0,河原田菜,1:54.2,ハナ,23.7,7.0,426(+2),[西] 今野貞一,202404010606
6,6,7,アルムエアフォルク,牝4,54.0,永島まな,1:54.3,クビ,5.5,3.0,466(-6),[西] 平田修,202404010606
7,6,6,ノーブルアクト,牝4,53.0,水沼元輝,1:54.9,4,89.9,11.0,502(+4),[東] 上原博之,202404010606
8,7,8,サイモンポーリア,牝6,56.0,丸山元気,1:55.1,1.1/4,21.8,6.0,478(-6),[東] 根本康広,202404010606
9,2,2,クリノユキツバキ,牝5,52.0,大江原比,1:55.2,1/2,79.8,10.0,446(0),[東] 天間昭一,202404010606
10,8,10,マイクロモザイク,牝4,56.0,黛弘人,1:55.4,1.1/2,51.5,8.0,454(0),[東] 森一誠,202404010606
11,8,11,ウワサノアノコ,牝4,56.0,小林凌大,1:56.8,8,58.7,9.0,410(+10),[東] 石栗龍彦,202404010606
1,6,11,ファンユー,牝3,51.0,河原田菜,0:55.8,,7.3,4.0,480(0),[東] 加藤和宏,202404010607
2,8,15,ポトマックテソーロ,牝3,54.0,佐々木大,0:55.9,1/2,3.5,1.0,432(-2),[東] 嘉藤貴行,202404010607
3,2,3,ベアゴーゴー,牝3,52.0,佐藤翔馬,0:56.1,1,4.5,3.0,466(-6),[東] 杉浦宏昭,202404010607
4,7,13,サクラリゲル,牡3,57.0,菊沢一樹,0:56.1,クビ,10.6,6.0,476(-14),[東] 勢司和浩,202404010607
5,6,12,フィローシャ,牡3,54.0,小林勝太,0:56.2,1/2,13.1,7.0,470(-6),[東] 菊川正達,202404010607
6,1,2,レターフロムパリ,牝3,55.0,丹内祐次,0:56.2,アタマ,60.6,10.0,434(-4),[東] 西田雄一,202404010607
7,4,8,ゴールドジャンパー,牝3,51.0,小林美駒,0:56.3,クビ,4.4,2.0,412(0),[東] 深山雅史,202404010607
8,8,16,ウインウェイウェイ,牝3,54.0,秋山稔樹,0:56.4,1,54.5,9.0,404(+2),[東] 本間忍,202404010607
9,4,7,ココロオドル,牝3,55.0,黛弘人,0:56.5,1/2,247.8,14.0,448(+12),[東] 伊藤大士,202404010607
10,5,10,クリーゲリン,牝3,52.0,石神深道,0:56.7,1.1/2,8.4,5.0,430(+6),[東] 和田正一,202404010607
11,1,1,フォカッチャ,牝3,53.0,藤田菜七,0:56.8,クビ,83.0,12.0,426(+2),[東] 小手川準,202404010607
12,3,5,ポゴシプタ,牝3,52.0,石田拓郎,0:56.8,アタマ,377.4,16.0,372(-8),[東] 清水英克,202404010607
13,3,6,イズジョーゴモリー,牝3,53.0,永島まな,0:57.2,2.1/2,72.9,11.0,462(+12),[西] 北出成人,202404010607
14,5,9,アイビーイダテン,セ3,57.0,小林凌大,0:57.5,1.1/2,217.2,13.0,420(-2),[東] 青木孝文,202404010607
15,7,14,アオイアツヒメ,牝3,55.0,石橋脩,0:58.0,3,45.5,8.0,468(0),[東] 牧光二,202404010607
16,2,4,ファンタジー,牝3,51.0,大江原比,0:59.3,8,259.3,15.0,440(+12),[東] 武市康男,202404010607
1,7,11,スペキオサレジーナ,牝4,55.0,佐々木大,1:11.8,,5.2,3.0,462(-4),[東] 森一誠,202404010608
2,3,4,スマイルバック,牝5,54.0,西塚洸二,1:12.0,1.1/2,2.3,1.0,468(-4),[西] 西園翔太,202404010608
3,8,13,マルモリキング,牡4,57.0,泉谷楓真,1:12.1,1/2,4.4,2.0,528(-8),[西] 大橋勇樹,202404010608
4,8,14,カズラポニアン,牡5,54.0,小林美駒,1:12.2,1,22.2,7.0,490(-2),[西] 高橋一哉,202404010608
5,5,8,マンノライトニング,牡4,57.0,角田大和,1:12.4,1.1/4,16.2,5.0,452(-6),[西] 角田晃一,202404010608
6,4,6,ホイッスルソング,牝4,53.0,小林勝太,1:12.6,3/4,8.2,4.0,470(-4),[東] 黒岩陽一,202404010608
7,4,5,スピリチュアル,牝4,56.0,石橋脩,1:13.0,2.1/2,55.8,11.0,432(-14),[東] 武藤善則,202404010608
8,5,7,ラヴァグロウ,牝4,54.0,永島まな,1:13.0,クビ,16.4,6.0,438(-8),[東] 畠山吉宏,202404010608
9,1,1,カツノテンス,牡4,54.0,大江原比,1:13.4,2,96.6,12.0,442(0),[東] 伊藤伸一,202404010608
10,2,2,ビナカントー,牝4,55.0,松本大輝,1:13.5,3/4,46.7,9.0,490(-4),[西] 藤沢則雄,202404010608
11,6,10,クラシカルタイプ,牝4,53.0,石田拓郎,1:13.5,ハナ,171.9,13.0,456(0),[東] 新開幸一,202404010608
12,7,12,オーブラック,牡5,57.0,秋山稔樹,1:13.9,2,22.8,8.0,504(+2),[西] 高橋義忠,202404010608
13,3,3,バクレツマホウ,牝4,53.0,水沼元輝,1:14.3,2.1/2,51.2,10.0,438(-4),[東] 本間忍,202404010608
14,6,9,スミシュー,牝5,53.0,石神深道,1:15.5,7,302.1,14.0,466(+16),[東] 蛯名利弘,202404010608
1,1,1,プリティユニバンス,牝7,56.0,亀田温心,2:02.5,,10.1,5.0,468(-8),[西] 村山明,202404010609
2,4,4,アイスランドポピー,牝5,56.0,丹内祐次,2:02.7,1.1/4,6.8,3.0,480(-6),[東] 中川公成,202404010609
3,2,2,ダノンブリザード,牡5,58.0,佐々木大,2:02.8,1/2,1.6,1.0,486(-8),[西] 池江泰寿,202404010609
4,5,5,アレナリア,牝5,56.0,荻野極,2:03.2,2,4.4,2.0,426(+4),[西] 西園翔太,202404010609
5,3,3,ナムラマイケル,牡4,58.0,秋山稔樹,2:03.3,3/4,41.2,6.0,438(-6),[西] 村山明,202404010609
6,8,8,ポジティブガール,牝5,56.0,西塚洸二,2:03.4,1/2,90.5,7.0,452(0),[西] 緒方努,202404010609
7,6,6,ブロンドケリー,牡5,58.0,石橋脩,2:03.4,クビ,140.8,8.0,438(-4),[西] 藤沢則雄,202404010609
8,7,7,マイモーメント,セ4,58.0,岩田康誠,2:03.8,2.1/2,8.3,4.0,502(-16),[東] 国枝栄,202404010609
1,7,11,シェットランド,牡4,56.0,荻野極,1:51.7,,3.2,1.0,552(0),[東] 久保田貴,202404010610
2,7,12,サノノエスポ,牝4,54.0,石橋脩,1:52.0,1.3/4,7.7,4.0,456(+12),[東] 中舘英二,202404010610
3,8,13,ヒューゴ,牡4,55.0,岩田康誠,1:52.3,1.3/4,26.2,9.0,456(+10),[東] 加藤征弘,202404010610
4,4,6,マンノステータス,牡4,56.0,小林勝太,1:52.8,3,6.4,3.0,526(-4),[東] 小野次郎,202404010610
5,8,14,プレイサーゴールド,牡4,55.0,角田大河,1:52.9,3/4,10.2,6.0,502(0),[西] 今野貞一,202404010610
6,6,10,エクストラノート,セ7,54.0,水沼元輝,1:52.9,アタマ,77.8,12.0,482(-2),[東] 加藤和宏,202404010610
7,5,7,ヒルズカーン,牡4,54.0,佐々木大,1:52.9,ハナ,17.6,8.0,488(+2),[東] 松永康利,202404010610
8,3,4,アメリカンエール,セ6,53.0,武藤雅,1:53.2,2,132.7,14.0,488(-26),[東] 戸田博文,202404010610
9,4,5,サイモンソーラン,牡5,55.0,菊沢一樹,1:53.3,クビ,16.7,7.0,478(-8),[東] 勢司和浩,202404010610
10,5,8,スナークレジスト,牡7,55.0,富田暁,1:53.4,1/2,28.6,10.0,522(+10),[西] 川村禎彦,202404010610
11,3,3,テンウォークライ,牡6,54.0,永島まな,1:53.4,クビ,83.0,13.0,476(-2),[東] 金成貴史,202404010610
12,1,1,メジャークオリティ,牡5,56.0,丸山元気,1:53.5,1/2,4.9,2.0,490(0),[西] 西園正都,202404010610
13,2,2,ヒノデテイオー,牡5,56.0,西塚洸二,1:53.7,1.1/4,8.8,5.0,452(0),[西] 河内洋,202404010610
14,6,9,フォーランマリア,牝5,53.0,角田大和,1:54.1,2,33.6,11.0,420(0),[西] 森田直行,202404010610
1,3,5,セレシオン,牡5,58.0,荻野極,1:47.5,,2.8,1.0,474(+8),[西] 友道康夫,202404010611
2,3,6,スミ,牝5,56.0,角田大河,1:47.8,2,12.6,5.0,478(+10),[西] 高橋亮,202404010611
3,5,10,マテンロウアレス,セ6,58.0,太宰啓介,1:47.9,クビ,51.7,12.0,504(+10),[西] 昆貢,202404010611
4,6,12,ウインシュクラン,セ6,58.0,三浦皇成,1:48.0,3/4,53.5,13.0,462(-4),[東] 鹿戸雄一,202404010611
5,4,7,バールデュヴァン,牡4,58.0,丸山元気,1:48.1,1/2,27.0,9.0,506(-12),[西] 浜田多実,202404010611
6,2,4,カランドゥーラ,牡6,58.0,岩田康誠,1:48.2,1,24.0,8.0,490(-16),[西] 福永祐一,202404010611
7,5,9,タガノエスコート,牡5,58.0,角田大和,1:48.4,3/4,16.5,6.0,504(+12),[西] 小林真也,202404010611
8,4,8,ミカッテヨンデイイ,牝4,56.0,西村太一,1:48.5,3/4,84.0,15.0,424(+2),[東] 堀内岳志,202404010611
9,8,15,マリネロ,牝5,56.0,西塚洸二,1:48.6,1,18.9,7.0,426(-4),[東] 嘉藤貴行,202404010611
10,7,14,ルドヴィクス,牡6,58.0,佐々木大,1:48.7,1/2,7.0,4.0,516(-8),[東] 久保田貴,202404010611
11,2,3,ケイアイセナ,牡5,58.0,富田暁,1:48.8,クビ,4.6,2.0,478(-4),[西] 平田修,202404010611
12,6,11,ウヴァロヴァイト,牝4,56.0,石橋脩,1:48.9,1/2,32.6,10.0,454(+4),[東] 萩原清,202404010611
13,8,16,コスモサガルマータ,牡4,58.0,丹内祐次,1:48.9,ハナ,7.0,3.0,500(0),[西] 梅田智之,202404010611
14,1,2,エピプランセス,牝5,56.0,亀田温心,1:49.1,1.1/4,34.1,11.0,446(-4),[西] 池添学,202404010611
15,7,13,フォラブリューテ,牝5,56.0,武藤雅,1:49.2,1/2,218.6,16.0,458(-6),[東] 嘉藤貴行,202404010611
16,1,1,ルージュアルル,牝5,56.0,永島まな,1:49.5,2,62.7,14.0,486(+8),[東] 国枝栄,202404010611
1,4,5,トーホウジュナール,牝6,54.0,永島まな,1:10.4,,11.8,5.0,480(+12),[西] 谷潔,202404010612
2,8,12,ウインアステロイド,牡7,58.0,丹内祐次,1:10.5,クビ,5.0,2.0,460(0),[東] 和田正一,202404010612
3,6,8,ラピカズマ,牡6,56.0,西塚洸二,1:10.5,アタマ,17.4,7.0,490(-4),[東] 高橋文雅,202404010612
4,5,6,シルバーダイヤ,牝4,55.0,角田大河,1:10.5,ハナ,24.3,8.0,458(0),[東] 小野次郎,202404010612
5,2,2,タイガーリリー,牝6,56.0,岩部純二,1:10.7,1.1/4,26.5,9.0,472(-2),[東] 石毛善彦,202404010612
6,7,11,ナックブレイブ,牡4,55.0,佐藤翔馬,1:10.8,3/4,62.7,11.0,482(-6),[東] 杉浦宏昭,202404010612
7,7,10,ディージェーサン,牝5,53.0,小林勝太,1:10.8,アタマ,5.5,3.0,434(-6),[東] 堀内岳志,202404010612
8,1,1,マテンロウナイト,牡4,58.0,太宰啓介,1:11.1,1.1/2,39.1,10.0,470(+4),[西] 坂口智康,202404010612
9,3,3,アルファヒディ,セ5,58.0,荻野極,1:11.1,クビ,7.8,4.0,478(-10),[西] 池江泰寿,202404010612
10,4,4,ステークホルダー,牡4,55.0,川端海翼,1:11.2,クビ,2.5,1.0,460(-4),[東] 斎藤誠,202404010612
11,6,9,ストームサージ,セ5,58.0,黛弘人,1:11.6,2.1/2,114.1,13.0,488(-14),[東] 松永康利,202404010612
12,5,7,ホウオウマーメイド,牝4,55.0,佐々木大,1:11.7,1/2,14.9,6.0,478(+2),[東] 松山将樹,202404010612
13,8,13,レイレフア,牝4,54.0,藤田菜七,1:11.8,クビ,76.2,12.0,448(+2),[東] 根本康広,202404010612
1,3,4,サペラヴィ,牡7,61.0,江田勇亮,3:37.2,,9.2,5.0,484(-2),[東] 南田美知,202404010701
2,6,9,パトリック,牡8,61.0,森一馬,3:37.8,3.1/2,3.7,1.0,482(+2),[西] 岡田稲男,202404010701
