race_id,着 順,枠 番,馬 番,斤量,単勝,人 気,体重,体重増減,性別,年齢
202507020411,8,8,18,55.0,41.4,12.0,440,8,牝,4
202507020411,9,6,12,55.0,56.3,15.0,440,10,牝,5
202507020411,10,3,5,55.0,18.7,9.0,460,-4,牝,4
202507020411,11,4,7,55.0,8.6,4.0,482,-6,牝,4
202507020411,12,7,14,56.0,42.6,13.0,462,6,牝,4
202507020411,13,4,8,55.0,214.1,17.0,430,-10,牝,4
202507020411,14,2,4,55.0,10.4,6.0,484,-8,牝,4
202507020411,15,6,11,55.0,5.1,2.0,466,8,牝,4
202507020411,16,7,15,55.0,13.7,7.0,474,-8,牝,5
202507020411,17,1,1,56.0,75.8,16.0,494,2,牝,6
202507020411,18,2,3,55.0,240.8,18.0,440,-8,牝,5
202507020412,1,7,14,58.0,3.3,1.0,490,2,牡,6
202507020412,2,8,18,58.0,22.4,8.0,470,12,牡,6
202507020412,3,6,11,58.0,10.3,4.0,488,-4,牡,6
202507020412,4,2,3,56.0,16.4,7.0,400,-6,牝,5
202507020412,5,3,6,56.0,23.7,9.0,452,-2,牝,5
202507020412,6,8,16,53.0,29.7,13.0,478,-6,牝,4
202507020412,7,8,17,56.0,9.1,3.0,482,-4,牝,4
202507020412,8,5,9,56.0,4.7,2.0,482,-2,牝,5
202507020412,9,1,1,56.0,10.3,5.0,454,-4,牝,4
202507020412,10,2,4,55.0,25.8,10.0,466,0,牡,4
202507020412,11,4,8,56.0,27.0,11.0,492,2,牝,4
202507020412,12,3,5,53.0,28.4,12.0,414,2,牝,4
202507020412,13,4,7,58.0,147.3,16.0,500,2,牡,4
202507020412,14,5,10,56.0,36.1,15.0,456,4,牝,4
202507020412,15,6,12,53.0,198.7,17.0,454,-2,牝,5
202507020412,16,7,15,56.0,269.6,18.0,432,4,牝,4
202507020412,17,7,13,56.0,14.4,6.0,456,-8,牝,4
202507020412,18,1,2,54.0,29.7,14.0,442,34,牝,4
202507020501,1,8,16,55.0,1.8,1.0,462,0,牝,3
202507020501,2,4,8,55.0,8.9,4.0,458,4,牝,3
202507020501,3,1,1,55.0,4.7,2.0,458,0,牝,3
202507020501,4,3,6,55.0,40.7,8.0,486,2,牝,3
202507020501,5,1,2,55.0,23.9,6.0,474,0,牝,3
202507020501,6,4,7,55.0,23.9,7.0,442,10,牝,3
202507020501,7,8,15,55.0,8.6,3.0,484,2,牝,3
202507020501,8,3,5,55.0,319.2,16.0,408,0,牝,3
202507020501,9,7,13,55.0,12.9,5.0,460,4,牝,3
202507020501,10,6,11,55.0,101.4,12.0,442,6,牝,3
202507020501,11,7,14,55.0,93.7,11.0,448,-12,牝,3
202507020501,12,6,12,52.0,42.9,9.0,424,2,牝,3
202507020501,13,5,10,54.0,195.5,14.0,434,-8,牝,3
202507020501,14,2,3,52.0,48.8,10.0,444,-2,牝,3
202507020501,15,2,4,55.0,179.4,13.0,438,0,牝,3
202507020501,16,5,9,55.0,249.5,15.0,420,0,牝,3
202507020502,1,5,7,57.0,5.7,4.0,528,0,牡,3
202507020502,2,4,5,57.0,6.1,5.0,494,-4,牡,3
202507020502,3,8,13,57.0,3.4,1.0,440,-10,牡,3
202507020502,4,4,4,57.0,4.7,2.0,478,0,牡,3
202507020502,5,7,11,57.0,5.0,3.0,546,-4,牡,3
202507020502,6,1,1,57.0,12.6,6.0,472,-6,牡,3
202507020502,7,5,6,57.0,23.7,7.0,480,-10,牡,3
202507020502,8,2,2,54.0,84.0,12.0,490,4,牡,3
202507020502,9,8,12,55.0,61.0,10.0,430,-2,牡,3
202507020502,10,6,9,54.0,200.4,13.0,522,0,牡,3
202507020502,11,7,10,54.0,62.6,11.0,472,-4,牡,3
202507020502,12,6,8,57.0,36.8,8.0,492,-4,牡,3
202507020502,13,3,3,57.0,44.9,9.0,522,0,牡,3
202507020503,1,6,11,57.0,4.0,2.0,486,0,牡,3
202507020503,2,1,1,57.0,6.9,4.0,510,6,牡,3
202507020503,3,2,3,57.0,8.5,5.0,458,-2,牡,3
202507020503,4,8,15,57.0,3.7,1.0,474,-4,牡,3
202507020503,5,7,13,57.0,22.2,8.0,526,0,牡,3
202507020503,6,1,2,53.0,119.1,12.0,460,-2,牝,3
202507020503,7,5,9,57.0,145.1,13.0,450,0,牡,3
202507020503,8,2,4,57.0,5.7,3.0,502,-12,牡,3
202507020503,9,4,8,54.0,24.3,9.0,468,-6,牡,3
202507020503,10,4,7,57.0,147.6,14.0,480,-6,牡,3
202507020503,11,3,5,54.0,374.7,16.0,416,-8,牡,3
202507020503,12,7,14,55.0,31.5,10.0,458,0,牝,3
202507020503,13,5,10,55.0,194.9,15.0,438,-10,牝,3
202507020503,14,6,12,55.0,18.8,7.0,446,0,牝,3
202507020503,15,8,16,57.0,107.4,11.0,472,0,牡,3
202507020504,1,2,2,57.0,2.2,1.0,496,4,牡,3
202507020504,2,4,4,54.0,14.7,7.0,434,-4,牡,3
202507020504,3,6,9,54.0,11.8,6.0,462,-8,牡,3
202507020504,4,1,1,55.0,5.1,2.0,486,-4,牡,3
202507020504,5,8,12,57.0,5.4,3.0,472,-2,牡,3
202507020504,6,5,7,54.0,31.0,9.0,490,-2,牡,3
202507020504,7,6,8,57.0,27.2,8.0,436,-4,牡,3
202507020504,8,4,5,54.0,11.8,5.0,558,4,牡,3
202507020504,9,7,11,57.0,251.6,12.0,492,3,牡,3
202507020504,10,5,6,57.0,11.6,4.0,474,0,牡,3
202507020504,11,8,13,56.0,184.4,11.0,470,-2,牡,3
202507020504,12,3,3,57.0,43.3,10.0,484,8,牡,3
202507020504,13,7,10,52.0,521.3,13.0,362,-4,牝,3
202507020505,1,6,11,57.0,2.5,1.0,494,0,牡,3
202507020505,2,1,1,54.0,28.2,7.0,416,-6,牡,3
202507020505,3,8,18,57.0,6.3,5.0,484,2,牡,3
202507020505,4,3,5,57.0,5.6,2.0,502,-2,牡,3
202507020505,5,7,14,57.0,28.6,8.0,404,-6,牡,3
202507020505,6,8,16,57.0,112.6,13.0,454,-6,牡,3
202507020505,7,2,3,57.0,6.1,4.0,432,-4,牡,3
202507020505,8,1,2,55.0,6.1,3.0,488,-14,牝,3
202507020505,9,7,13,54.0,24.9,6.0,478,4,牡,3
202507020505,10,7,15,57.0,249.9,15.0,444,-8,牡,3
202507020505,11,3,6,57.0,44.8,9.0,444,-20,牡,3
202507020505,12,4,8,57.0,308.7,18.0,460,-2,牡,3
202507020505,13,5,10,57.0,106.0,12.0,468,-10,牡,3
202507020505,14,4,7,57.0,54.4,10.0,494,0,牡,3
202507020505,15,5,9,57.0,282.4,17.0,436,-14,牡,3
202507020505,16,6,12,57.0,80.5,11.0,446,-8,牡,3
202507020505,17,8,17,54.0,151.8,14.0,460,-4,牡,3
202507020505,18,2,4,55.0,281.7,16.0,426,-6,牝,3
202507020506,1,4,7,56.0,8.1,6.0,430,-10,牝,4
202507020506,2,2,2,53.0,111.9,11.0,460,-2,牝,4
202507020506,3,3,4,56.0,27.9,8.0,474,2,牝,4
202507020506,4,7,12,55.0,7.1,4.0,514,-2,牝,5
202507020506,5,6,11,56.0,4.8,2.0,470,0,牝,4
202507020506,6,4,6,54.0,4.9,3.0,464,4,牝,4
202507020506,7,3,5,56.0,7.9,5.0,482,-4,牝,5
202507020506,8,2,3,56.0,26.2,7.0,386,0,牝,4
202507020506,9,8,14,56.0,343.9,15.0,490,-2,牝,5
202507020506,10,5,9,56.0,3.1,1.0,428,0,牝,4
202507020506,11,5,8,56.0,141.0,12.0,490,2,牝,4
202507020506,12,8,15,56.0,57.3,10.0,434,-2,牝,5
202507020506,13,7,13,56.0,330.5,14.0,448,0,牝,4
202507020506,14,1,1,53.0,44.8,9.0,428,2,牝,4
202507020506,15,6,10,56.0,270.1,13.0,482,-6,牝,4
202507020507,1,1,1,56.0,6.7,2.0,458,-6,牡,4
202507020507,2,2,2,58.0,26.1,6.0,492,-6,牡,5
202507020507,3,6,10,58.0,1.3,1.0,484,2,牡,4
202507020507,4,4,6,55.0,48.3,8.0,500,4,牡,4
202507020507,5,6,9,58.0,14.7,4.0,490,-2,牡,4
202507020507,6,7,11,58.0,77.0,10.0,472,-6,牡,4
202507020507,7,3,4,58.0,9.4,3.0,506,0,牡,5
202507020507,8,8,13,58.0,47.7,7.0,510,-2,牡,5
202507020507,9,7,12,56.0,106.7,11.0,418,-1,牝,4
202507020507,10,3,3,58.0,61.7,9.0,494,4,牡,4
202507020507,11,8,14,58.0,22.0,5.0,518,-2,牡,6
202507020507,12,5,8,58.0,236.5,14.0,502,-6,セ,8
202507020507,13,5,7,55.0,199.1,12.0,516,12,牡,6
202507020507,14,4,5,58.0,233.8,13.0,498,4,牡,5
202507020508,1,8,15,56.0,103.0,14.0,436,2,牝,5
202507020508,2,7,13,58.0,7.6,4.0,540,-2,牡,4
202507020508,3,8,16,58.0,23.7,7.0,482,6,牡,4
202507020508,4,4,7,58.0,5.8,3.0,486,6,牡,4
202507020508,5,6,11,56.0,5.1,2.0,492,-4,牡,4
202507020508,6,5,9,58.0,89.8,13.0,470,0,牡,5
202507020508,7,1,2,58.0,7.7,5.0,480,-6,牡,6
202507020508,8,4,8,58.0,66.7,11.0,482,6,牡,4
202507020508,9,2,3,56.0,24.7,8.0,442,-14,牝,4
202507020508,10,3,5,56.0,2.5,1.0,458,-4,牝,4
202507020508,11,6,12,56.0,20.8,6.0,462,0,牝,4
202507020508,12,1,1,56.0,34.3,9.0,458,-12,牝,5
202507020508,13,7,14,55.0,73.2,12.0,474,-2,セ,6
202507020508,14,5,10,53.0,383.7,16.0,482,-6,牝,4
202507020508,15,3,6,56.0,103.4,15.0,458,-15,牝,4
202507020508,16,2,4,56.0,65.7,10.0,472,4,牝,4
202507020509,1,4,5,58.0,4.7,1.0,488,-2,牡,4
202507020509,2,6,8,58.0,42.1,12.0,494,0,牡,6
202507020509,3,7,10,58.0,15.7,8.0,484,-14,牡,4
202507020509,4,4,4,58.0,19.5,10.0,470,-8,牡,9
202507020509,5,1,1,58.0,6.4,3.0,492,2,牡,5
202507020509,6,5,7,58.0,4.9,2.0,436,-14,セ,4
202507020509,7,3,3,58.0,9.8,6.0,510,-9,セ,6
202507020509,8,5,6,58.0,27.2,11.0,470,2,牡,5
202507020509,9,2,2,58.0,11.7,7.0,500,-2,セ,5
202507020509,10,7,11,58.0,18.4,9.0,512,0,牡,5
202507020509,11,8,13,58.0,92.0,13.0,508,0,牡,6
202507020509,12,6,9,58.0,7.8,5.0,500,-4,牡,4
202507020509,13,8,12,58.0,7.8,4.0,482,2,牡,4
202507020510,1,3,3,57.0,2.9,1.0,478,0,牡,4
202507020510,2,8,8,58.0,40.4,7.0,432,-4,牡,6
202507020510,3,1,1,58.0,3.3,2.0,524,26,牡,6
202507020510,4,6,6,58.0,42.5,8.0,472,-6,牡,6
202507020510,5,5,5,58.0,38.3,6.0,498,-2,牡,6
202507020510,6,4,4,57.0,4.7,4.0,458,-2,牡,4
202507020510,7,2,2,55.0,178.5,9.0,464,-4,牝,4
202507020510,8,7,7,58.0,4.0,3.0,480,-18,牡,5
202507020510,9,8,9,56.0,12.9,5.0,486,4,牝,5
202507020511,1,7,9,56.0,3.9,3.0,470,4,牝,4
202507020511,2,2,2,56.0,3.8,2.0,498,4,牝,4
202507020511,3,6,6,56.0,12.0,6.0,460,14,牝,5
202507020511,4,8,11,56.0,7.9,4.0,472,0,牝,5
202507020511,5,3,3,56.0,25.4,8.0,464,6,牝,5
202507020511,6,7,8,56.0,3.4,1.0,492,8,牝,6
202507020511,7,5,5,56.0,10.3,5.0,462,-2,牝,6
202507020511,8,1,1,56.0,103.7,11.0,492,0,牝,5
202507020511,9,4,4,56.0,29.7,9.0,460,-6,牝,5
202507020511,10,6,7,56.0,24.1,7.0,440,-2,牝,5
202507020511,11,8,10,56.0,54.9,10.0,446,0,牝,5
202507020512,1,7,14,58.0,3.3,1.0,486,-6,セ,5
202507020512,2,6,12,58.0,4.1,3.0,468,0,牡,4
202507020512,3,5,9,53.0,3.5,2.0,478,-4,牝,4
202507020512,4,6,11,58.0,15.5,6.0,454,-8,牡,4
202507020512,5,8,15,56.0,22.9,7.0,492,0,牡,4
202507020512,6,5,10,58.0,34.3,8.0,468,-10,牡,4
202507020512,7,2,3,56.0,9.3,5.0,468,-6,牝,4
202507020512,8,4,8,58.0,8.9,4.0,480,-10,牡,4
202507020512,9,4,7,56.0,57.9,9.0,462,2,牝,4
202507020512,10,3,5,58.0,172.4,16.0,494,-10,牡,6
202507020512,11,7,13,55.0,118.4,12.0,520,-6,牡,6
202507020512,12,2,4,53.0,159.3,14.0,498,-6,牝,4
202507020512,13,1,2,56.0,171.9,15.0,490,-8,牝,6
202507020512,14,3,6,58.0,111.6,11.0,494,-8,牡,7
202507020512,15,8,16,58.0,122.9,13.0,476,0,牡,5
202507020512,16,1,1,58.0,72.2,10.0,472,10,牡,5
202507020601,1,5,5,55.0,4.2,2.0,462,0,牝,3
202507020601,2,8,11,55.0,5.8,4.0,478,2,牝,3
202507020601,3,6,7,53.0,22.5,7.0,394,3,牝,3
202507020601,4,6,8,55.0,11.1,6.0,420,-6,牝,3
202507020601,5,4,4,52.0,4.2,3.0,432,0,牝,3
202507020601,6,1,1,55.0,4.0,1.0,464,-8,牝,3
202507020601,7,2,2,55.0,7.0,5.0,444,0,牝,3
202507020601,8,5,6,55.0,31.8,8.0,468,-6,牝,3
202507020601,9,8,12,55.0,70.4,11.0,390,0,牝,3
202507020601,10,3,3,55.0,46.4,9.0,560,0,牝,3
202507020601,11,7,10,55.0,260.3,12.0,488,4,牝,3
202507020601,12,7,9,55.0,61.7,10.0,460,0,牝,3
202507020602,1,5,10,57.0,4.4,2.0,474,-8,牡,3
202507020602,2,4,8,57.0,7.3,4.0,504,-2,牡,3
202507020602,3,2,4,57.0,2.2,1.0,470,8,牡,3
202507020602,4,7,14,55.0,13.2,5.0,482,-2,牝,3
202507020602,5,7,13,55.0,4.5,3.0,450,-4,牝,3
202507020602,6,1,1,52.0,78.3,10.0,444,-2,牝,3
202507020602,7,2,3,53.0,44.4,9.0,472,-4,牝,3
202507020602,8,6,11,55.0,42.8,8.0,448,0,牝,3
202507020602,9,3,5,57.0,42.5,7.0,488,-2,牡,3
202507020602,10,4,7,55.0,26.6,6.0,430,-10,牝,3
202507020602,11,8,15,57.0,218.8,13.0,452,-12,牡,3
202507020602,12,5,9,55.0,275.6,14.0,442,0,牝,3
202507020602,13,1,2,55.0,549.1,15.0,494,-6,牝,3
202507020602,14,3,6,55.0,161.4,12.0,428,0,牝,3
202507020602,15,6,12,57.0,148.7,11.0,468,-16,セ,3
202507020603,1,5,6,57.0,7.9,5.0,502,0,牡,3
202507020603,2,6,8,57.0,7.3,4.0,488,-6,牡,3
202507020603,3,5,7,54.0,21.1,7.0,528,-4,牡,3
202507020603,4,8,12,57.0,3.9,2.0,510,0,牡,3
202507020603,5,1,1,57.0,4.6,3.0,526,-2,牡,3
202507020603,6,3,3,57.0,48.2,9.0,500,-10,牡,3
202507020603,7,4,4,57.0,2.9,1.0,502,-2,牡,3
202507020603,8,2,2,54.0,21.1,6.0,424,2,牡,3
202507020603,9,7,11,54.0,255.0,13.0,502,-2,牡,3
202507020603,10,8,13,57.0,28.8,8.0,490,-6,牡,3
202507020603,11,7,10,57.0,49.9,10.0,534,-8,牡,3
202507020603,12,6,9,57.0,236.9,11.0,472,-14,牡,3
202507020603,13,4,5,53.0,242.6,12.0,402,2,牝,3
202507020604,1,8,13,57.0,6.5,3.0,474,0,牡,3
202507020604,2,1,1,55.0,8.5,4.0,506,2,牝,3
202507020604,3,6,8,55.0,2.8,2.0,524,2,牝,3
202507020604,4,5,7,57.0,23.6,6.0,440,-4,牡,3
202507020604,5,7,10,57.0,2.1,1.0,466,-2,牡,3
202507020604,6,4,5,55.0,13.7,5.0,480,2,牝,3
202507020604,7,3,3,57.0,85.1,8.0,476,-10,牡,3
202507020604,8,7,11,57.0,162.8,9.0,512,4,牡,3
202507020604,9,5,6,57.0,364.3,12.0,532,2,牡,3
202507020604,10,2,2,57.0,70.9,7.0,458,-2,牡,3
202507020604,11,8,12,54.0,341.7,11.0,470,-14,牡,3
202507020604,12,6,9,57.0,604.5,13.0,446,-12,牡,3
202507020604,13,4,4,55.0,295.8,10.0,444,-6,牝,3
202507020605,1,6,11,55.0,17.3,6.0,410,-8,牝,3
202507020605,2,6,12,55.0,7.0,4.0,456,-10,牝,3
202507020605,3,7,13,55.0,3.6,1.0,462,6,牝,3
202507020605,4,2,3,57.0,38.8,8.0,438,-6,牡,3
202507020605,5,1,1,55.0,24.5,7.0,424,8,牝,3
202507020605,6,7,14,57.0,4.2,3.0,490,-10,牡,3
202507020605,7,3,5,55.0,3.7,2.0,448,-8,牝,3
202507020605,8,5,9,57.0,8.5,5.0,526,0,牡,3
202507020605,9,5,10,55.0,74.9,11.0,470,0,牝,3
202507020605,10,4,8,55.0,82.8,12.0,406,0,牝,3
202507020605,11,2,4,52.0,344.9,16.0,468,0,牝,3
202507020605,12,3,6,55.0,111.1,13.0,440,0,牝,3
202507020605,13,7,15,57.0,55.4,9.0,486,22,牡,3
202507020605,14,8,17,55.0,61.7,10.0,444,0,牝,3
202507020605,15,1,2,52.0,352.0,18.0,384,0,牝,3
202507020605,16,8,16,53.0,249.2,15.0,422,-14,牝,3
202507020605,17,4,7,54.0,184.2,14.0,404,-2,牡,3
202507020605,18,8,18,57.0,347.2,17.0,472,0,牡,3
202507020606,1,6,8,57.0,4.0,2.0,528,12,牡,4
202507020606,2,6,7,57.0,9.0,5.0,518,-6,牡,4
202507020606,3,3,3,55.0,6.4,3.0,462,2,牝,4
202507020606,4,7,10,55.0,2.2,1.0,456,-4,牝,4
202507020606,5,7,9,53.0,100.0,10.0,420,-8,牝,4
202507020606,6,1,1,57.0,74.7,9.0,502,-2,牡,4
202507020606,7,5,6,57.0,57.0,8.0,510,-12,牡,4
202507020606,8,4,4,58.0,9.0,6.0,540,6,牡,5
202507020606,9,8,11,57.0,8.4,4.0,450,-2,牡,4
202507020606,10,2,2,57.0,49.7,7.0,512,-4,セ,4
202507020606,11,8,12,52.0,329.7,11.0,404,-4,牝,4
202507020607,1,8,8,56.0,3.2,3.0,470,2,牝,4
202507020607,2,3,3,56.0,2.9,2.0,534,2,牝,4
202507020607,3,1,1,56.0,23.5,5.0,460,4,牝,4
202507020607,4,5,5,56.0,2.2,1.0,450,-4,牝,4
202507020607,5,2,2,56.0,98.4,7.0,474,-6,牝,7
202507020607,6,8,9,56.0,106.5,9.0,442,4,牝,6
202507020607,7,7,7,56.0,102.8,8.0,478,-4,牝,5
202507020607,8,4,4,56.0,51.4,6.0,432,-2,牝,4
202507020607,9,6,6,56.0,16.5,4.0,424,2,牝,4
202507020608,1,7,7,57.0,2.6,2.0,450,12,牡,3
202507020608,2,3,3,57.0,2.4,1.0,492,14,牡,3
202507020608,3,6,6,57.0,3.3,3.0,522,-4,牡,3
202507020608,4,2,2,57.0,9.1,4.0,522,2,牡,3
202507020608,5,4,4,57.0,31.1,5.0,484,-2,牡,3
202507020608,6,5,5,55.0,56.9,6.0,500,-2,牝,3
202507020608,7,1,1,55.0,174.9,7.0,420,-23,牝,3
202507020609,1,3,3,58.0,33.6,8.0,498,-8,牡,4
202507020609,2,7,11,58.0,4.3,4.0,488,8,牡,4
202507020609,3,4,5,58.0,4.2,3.0,528,0,牡,6
202507020609,4,3,4,58.0,3.5,1.0,440,-2,牡,4
202507020609,5,6,10,58.0,3.8,2.0,548,-8,牡,5
202507020609,6,2,2,58.0,63.5,9.0,504,-13,牡,5
202507020609,7,4,6,53.0,277.7,12.0,448,-12,牝,4
202507020609,8,8,13,58.0,26.9,7.0,462,-10,牡,4
202507020609,9,5,7,56.0,13.7,6.0,456,-4,牝,6
202507020609,10,8,14,58.0,155.6,10.0,484,2,セ,8
202507020609,11,1,1,58.0,12.5,5.0,488,-4,牡,5
202507020609,12,5,8,58.0,243.1,11.0,488,-8,牡,6
202507020609,13,7,12,58.0,381.4,13.0,454,6,牡,5
202507020610,1,4,7,56.0,2.4,1.0,496,8,牡,4
202507020610,2,2,4,57.0,8.4,4.0,476,8,牡,6
202507020610,3,4,8,56.0,14.0,5.0,508,8,牡,5
202507020610,4,7,14,54.0,198.3,15.0,514,0,牡,7
202507020610,5,1,1,55.0,14.5,6.0,458,-12,セ,5
202507020610,6,5,9,55.0,32.1,8.0,482,-8,牡,5
202507020610,7,8,15,56.0,93.1,14.0,512,-4,牡,7
202507020610,8,2,3,53.0,342.0,16.0,492,-4,牡,7
202507020610,9,6,11,56.0,5.3,3.0,506,-4,牡,5
202507020610,10,1,2,56.0,72.8,13.0,460,-6,セ,7
202507020610,11,3,6,54.0,52.0,10.0,430,0,牡,7
202507020610,12,7,13,53.0,17.0,7.0,470,2,牝,4
202507020610,13,3,5,56.0,5.0,2.0,484,-8,牡,4
202507020610,14,5,10,54.0,69.7,12.0,510,-18,牡,5
202507020610,15,8,16,55.0,36.5,9.0,500,2,牡,6
202507020610,16,6,12,53.0,66.5,11.0,524,2,牡,6
202507020611,1,5,10,58.0,3.8,2.0,530,-7,牡,6
202507020611,2,7,14,56.0,3.5,1.0,480,0,牝,6
202507020611,3,7,15,56.0,14.6,6.0,492,-2,牝,6
202507020611,4,6,12,58.0,7.3,5.0,480,5,牡,6
202507020611,5,7,13,56.0,26.1,8.0,482,2,牝,5
202507020611,6,1,1,58.0,7.1,4.0,540,-2,牡,6
202507020611,7,3,6,58.0,5.7,3.0,530,-1,牡,5
202507020611,8,8,17,56.0,186.4,17.0,436,-4,牝,6
202507020611,9,2,3,58.0,19.7,7.0,520,2,牡,5
202507020611,10,4,8,58.0,42.4,9.0,492,-4,牡,5
202507020611,11,2,4,58.0,171.9,16.0,484,-10,牡,10
202507020611,12,8,16,58.0,234.2,18.0,518,6,牡,5
202507020611,13,4,7,56.0,148.3,14.0,474,6,牝,5
202507020611,14,3,5,58.0,57.4,11.0,460,4,牡,4
202507020611,15,5,9,58.0,130.5,13.0,510,4,牡,7
202507020611,16,1,2,58.0,91.3,12.0,516,0,牡,8
202507020611,17,6,11,58.0,170.4,15.0,458,-8,牡,5
202507020611,18,8,18,58.0,56.5,10.0,476,4,牡,4
202507020612,1,3,6,58.0,3.0,1.0,526,-4,牡,5
202507020612,2,6,11,56.0,4.7,2.0,510,-2,牝,4
202507020612,3,6,12,56.0,11.7,6.0,484,-6,牝,6
202507020612,4,4,8,58.0,28.0,7.0,526,-2,牡,6
202507020612,5,5,10,56.0,82.8,10.0,482,0,牝,4
202507020612,6,5,9,56.0,6.0,4.0,482,0,牝,4
202507020612,7,4,7,56.0,153.3,14.0,458,-8,牝,5
202507020612,8,7,14,58.0,157.2,15.0,488,0,牡,5
202507020612,9,3,5,58.0,31.8,8.0,488,2,牡,6
202507020612,10,8,16,58.0,137.3,13.0,504,-4,牡,5
202507020612,11,1,2,58.0,7.9,5.0,524,-4,牡,4
202507020612,12,2,3,58.0,42.2,9.0,450,-4,牡,5
202507020612,13,1,1,58.0,5.1,3.0,506,2,牡,4
202507020612,14,7,13,58.0,108.9,12.0,456,-2,セ,7
202507020612,15,2,4,56.0,97.3,11.0,452,-8,牝,5
202507020612,16,8,15,58.0,278.5,16.0,490,0,牡,6
202507030101,1,1,1,60.0,11.8,3.0,502,2,牡,4
202507030101,2,2,2,60.0,32.3,7.0,518,4,牡,4
202507030101,3,7,12,60.0,12.1,4.0,524,-2,牡,6
202507030101,4,3,4,60.0,5.0,2.0,516,4,セ,4
202507030101,5,8,13,60.0,1.5,1.0,474,2,セ,6
202507030101,6,4,6,60.0,67.0,9.0,470,-10,セ,7
202507030101,7,7,11,60.0,14.6,5.0,454,2,牡,4
202507030101,8,4,5,60.0,37.6,8.0,508,0,牡,6
202507030101,9,5,8,60.0,73.2,10.0,434,-12,セ,6
202507030101,10,6,9,60.0,14.8,6.0,522,10,牡,5
202507030101,11,6,10,60.0,112.1,12.0,478,2,牡,4
202507030101,12,8,14,60.0,168.2,14.0,464,-4,セ,5
202507030101,13,5,7,60.0,152.8,13.0,476,-6,セ,8
202507030102,1,3,6,55.0,26.3,7.0,446,14,牝,3
202507030102,2,7,14,55.0,5.2,3.0,480,14,牝,3
202507030102,3,1,1,55.0,5.5,4.0,426,-2,牝,3
202507030102,4,1,2,55.0,4.6,2.0,448,6,牝,3
202507030102,5,8,15,55.0,58.1,11.0,426,6,牝,3
202507030102,6,4,7,54.0,2.8,1.0,452,-2,牝,3
202507030102,7,3,5,55.0,169.9,14.0,432,-10,牝,3
202507030102,8,5,9,55.0,10.8,5.0,442,-6,牝,3
202507030102,9,4,8,55.0,49.2,9.0,444,3,牝,3
202507030102,10,2,4,55.0,50.5,10.0,406,-2,牝,3
202507030102,11,8,16,55.0,17.1,6.0,484,0,牝,3
202507030102,12,6,12,55.0,31.9,8.0,450,0,牝,3
202507030102,13,2,3,55.0,148.6,13.0,454,-4,牝,3
202507030102,14,6,11,53.0,114.9,12.0,452,-2,牝,3
202507030102,15,5,10,52.0,249.0,16.0,462,-6,牝,3
202507030102,16,7,13,55.0,234.5,15.0,526,12,牝,3
202507030103,1,6,6,55.0,2.1,2.0,444,-8,牝,2
202507030103,2,3,3,55.0,2.0,1.0,474,16,牝,2
202507030103,3,4,4,55.0,44.3,5.0,434,0,牝,2
202507030103,4,1,1,55.0,7.6,4.0,520,-8,牡,2
202507030103,5,5,5,55.0,7.2,3.0,520,-12,牡,2
202507030103,6,2,2,55.0,69.8,6.0,442,-8,牝,2
202507030104,1,7,8,55.0,2.2,1.0,494,0,牡,2
202507030104,2,2,2,55.0,3.7,2.0,502,0,牡,2
202507030104,3,4,4,55.0,19.5,8.0,432,0,牡,2
202507030104,4,8,11,55.0,11.2,4.0,428,0,牝,2
202507030104,5,8,10,54.0,13.1,5.0,444,0,牝,2
202507030104,6,6,6,55.0,35.9,9.0,416,0,牝,2
202507030104,7,5,5,54.0,14.5,6.0,488,0,牡,2
202507030104,8,1,1,55.0,16.3,7.0,442,0,牡,2
202507030104,9,3,3,55.0,130.0,10.0,430,0,牝,2
202507030104,10,6,7,55.0,6.5,3.0,408,0,牝,2
202507030104,11,7,9,55.0,131.8,11.0,404,0,牝,2
202507030105,1,2,4,51.0,5.7,2.0,442,2,牝,3
202507030105,2,3,5,57.0,8.4,6.0,446,-12,牡,3
202507030105,3,2,3,57.0,6.2,4.0,458,2,牡,3
202507030105,4,5,10,57.0,15.0,7.0,450,2,牡,3
202507030105,5,1,1,55.0,39.8,10.0,480,0,牝,3
202507030105,6,6,11,57.0,24.4,9.0,508,-4,牡,3
202507030105,7,4,7,57.0,49.3,11.0,452,10,牡,3
202507030105,8,7,13,57.0,7.5,5.0,502,16,牡,3
202507030105,9,3,6,57.0,230.5,15.0,474,0,牡,3
202507030105,10,8,15,55.0,4.0,1.0,478,6,牝,3
202507030105,11,8,16,55.0,75.5,12.0,494,4,牝,3
202507030105,12,5,9,54.0,366.5,16.0,422,-1,牡,3
202507030105,13,7,14,57.0,78.0,13.0,500,0,牡,3
202507030105,14,4,8,54.0,19.0,8.0,486,2,牝,3
202507030105,15,6,12,55.0,122.7,14.0,408,0,牝,3
202507030105,16,1,2,55.0,5.8,3.0,458,0,牝,3
202507030106,1,8,15,58.0,13.3,7.0,486,0,牡,4
202507030106,2,5,10,58.0,16.1,9.0,444,-10,牡,5
202507030106,3,6,12,58.0,10.1,4.0,502,0,牡,5
202507030106,4,8,16,58.0,13.2,6.0,530,4,牡,5
202507030106,5,7,14,56.0,3.6,1.0,472,0,牝,4
202507030106,6,1,1,56.0,79.6,14.0,434,0,牝,5
202507030106,7,6,11,58.0,3.8,2.0,508,-4,牡,7
202507030106,8,5,9,58.0,11.9,5.0,496,0,牡,5
