着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
13,2,2,ヴァルドマルヌ,牝3,54.0,横山武史,2:03.5,4,5.0,3.0,412(+4),[東] 大和田成,202202010204
14,6,11,ハートディザイア,牝3,51.0,横山琉人,2:04.2,4,262.3,13.0,388(-2),[東] 斎藤誠,202202010204
除,7,12,ラエール,牝3,54.0,武豊,,,---,,404(-8),[西] 平田修,202202010204
1,8,8,クリダーム,牡2,54.0,武豊,1:09.5,,2.8,2.0,468(0),[西] 須貝尚介,202202010205
2,7,7,ミシェラドラータ,牡2,54.0,鮫島克駿,1:09.6,1/2,38.1,7.0,478(0),[西] 清水久詞,202202010205
3,4,4,トラネスハープ,牝2,54.0,横山武史,1:09.6,クビ,6.1,3.0,422(0),[東] 武井亮,202202010205
4,5,5,タリエシン,牡2,54.0,Ｍ．デム,1:09.9,1.3/4,26.5,6.0,416(0),[東] 金成貴史,202202010205
5,2,2,ベルサーナ,牝2,54.0,吉田隼人,1:10.0,1/2,6.3,4.0,466(0),[東] 高橋裕,202202010205
6,6,6,ベベ,牡2,54.0,勝浦正樹,1:10.1,1/2,74.9,8.0,480(0),[東] 武市康男,202202010205
7,3,3,エリカキルシェ,牝2,54.0,横山和生,1:10.2,3/4,2.7,1.0,456(0),[東] 宮田敬介,202202010205
8,1,1,レイズミーアップ,牡2,54.0,川島信二,1:11.2,6,124.5,9.0,414(0),[西] 荒川義之,202202010205
9,8,9,ツキガミ,牡2,54.0,和田竜二,1:11.9,4,12.4,5.0,410(0),[西] 川村禎彦,202202010205
1,2,2,ファインバーグ,牡3,56.0,池添謙一,1:48.2,,4.8,2.0,494(-4),[西] 清水久詞,202202010206
2,4,5,シャノワール,牝3,54.0,丹内祐次,1:48.4,1.1/4,19.3,7.0,418(+6),[東] 小手川準,202202010206
3,3,3,イルモンド,牝3,54.0,横山武史,1:48.4,ハナ,1.7,1.0,474(+10),[東] 池上昌和,202202010206
4,5,7,モズユウガ,牡3,56.0,荻野琢真,1:48.7,2,163.5,12.0,484(-4),[西] 大久保龍,202202010206
5,5,6,クリノインパクト,牡3,56.0,武豊,1:49.0,1.1/2,18.8,6.0,464(+4),[西] 南井克巳,202202010206
6,8,13,サルサロッサ,牝3,54.0,斎藤新,1:49.0,アタマ,16.9,5.0,446(-2),[東] 高柳瑞樹,202202010206
7,6,8,ジャスティンエース,牡3,56.0,吉田隼人,1:49.0,アタマ,6.2,3.0,462(-10),[西] 杉山晴紀,202202010206
8,1,1,モルレー,牝3,54.0,鮫島克駿,1:49.0,ハナ,14.0,4.0,432(+6),[西] 長谷川浩,202202010206
9,7,10,ララパラプリュイ,牝3,54.0,和田竜二,1:49.2,1,73.3,9.0,448(+2),[東] 田中博康,202202010206
10,8,12,シードザブレイク,牡3,56.0,藤岡佑介,1:49.7,3,23.4,8.0,496(+10),[西] 庄野靖志,202202010206
11,6,9,タイキモンストル,牡3,53.0,小林凌大,1:49.8,クビ,138.4,11.0,486(0),[西] 西園正都,202202010206
12,7,11,デルマセイレーン,牝3,54.0,菊沢一樹,1:50.2,2.1/2,75.4,10.0,428(-2),[東] 鈴木慎太,202202010206
除,4,4,ミラモンテ,牝3,51.0,小林脩斗,,,---,,444(-2),[東] 岩戸孝樹,202202010206
1,7,9,ダンスウィズジョイ,牝3,49.0,小林凌大,0:58.7,,3.8,1.0,436(+4),[東] 伊藤圭三,202202010207
2,6,8,ユスティニアン,牡4,57.0,黛弘人,0:58.9,1.1/2,9.9,7.0,434(+4),[西] 新谷功一,202202010207
3,6,7,ヨドノゴールド,牡4,55.0,角田大和,0:59.0,クビ,6.8,4.0,476(+2),[西] 西園正都,202202010207
4,5,5,ニシノアナ,牝3,51.0,秋山稔樹,0:59.1,1/2,12.2,8.0,464(0),[東] 相沢郁,202202010207
5,2,2,アウトパフォーム,牡3,54.0,横山和生,0:59.2,3/4,5.6,3.0,444(+2),[東] 栗田徹,202202010207
6,8,12,サウンドブライアン,牡4,53.0,古川奈穂,0:59.5,2,7.8,5.0,482(+2),[西] 村山明,202202010207
7,1,1,ケルンコンサート,牡3,54.0,武豊,0:59.5,ハナ,8.5,6.0,460(+4),[西] 森秀行,202202010207
8,4,4,チアフルローズ,牝6,55.0,勝浦正樹,0:59.8,1.1/2,112.2,11.0,494(+12),[東] 水野貴広,202202010207
9,3,3,ドクターマンボウ,牡3,51.0,横山琉人,1:00.1,2,4.9,2.0,456(+6),[西] 牧浦充徳,202202010207
10,8,11,キャンユーキッス,牝4,52.0,大久保友,1:00.2,3/4,97.6,10.0,436(-10),[西] 鈴木孝志,202202010207
11,7,10,ラインアルテア,牡3,54.0,丹内祐次,1:01.0,5,71.2,9.0,460(-6),[東] 武藤善則,202202010207
12,5,6,グッドステージ,牡5,56.0,泉谷楓真,1:01.4,2.1/2,166.1,12.0,516(-6),[西] 宮徹,202202010207
1,6,9,ヤマニンルリュール,牝4,55.0,鮫島克駿,1:08.9,,6.5,4.0,476(+10),[西] 木原一良,202202010208
2,7,11,メイケイバートン,牡3,54.0,吉田隼人,1:09.0,1/2,4.7,2.0,456(-4),[西] 中竹和也,202202010208
3,4,5,タッカーシルバー,牝3,52.0,横山武史,1:09.0,ハナ,17.5,6.0,450(-4),[東] 鈴木伸尋,202202010208
4,7,12,ラピカズマ,牡4,57.0,菱田裕二,1:09.0,アタマ,18.3,7.0,502(-4),[東] 高橋文雅,202202010208
5,4,6,タガノスペルノヴァ,牡4,54.0,鷲頭虎太,1:09.0,ハナ,42.8,9.0,428(+2),[西] 川村禎彦,202202010208
6,2,2,グラスミヤラビ,牝3,52.0,横山和生,1:09.1,1/2,6.3,3.0,482(+4),[東] 大江原哲,202202010208
7,1,1,グランデ,牡3,54.0,松田大作,1:09.2,クビ,31.4,8.0,472(-4),[西] 吉田直弘,202202010208
8,8,14,ケヴィンズクロス,牡4,57.0,菊沢一樹,1:09.2,アタマ,96.7,13.0,506(-6),[東] 菊沢隆徳,202202010208
9,3,4,グランアプロウソ,牡3,54.0,武豊,1:09.3,クビ,2.2,1.0,490(+8),[西] 松永幹夫,202202010208
10,5,7,アヴァノス,セ4,57.0,丸山元気,1:09.3,クビ,65.5,10.0,456(+2),[東] 和田正一,202202010208
11,6,10,ユキヤナギ,牝3,52.0,勝浦正樹,1:09.4,1,174.3,14.0,440(+4),[東] 的場均,202202010208
12,3,3,グレイトミッション,牝4,55.0,丹内祐次,1:09.4,ハナ,16.2,5.0,462(+2),[東] 菊川正達,202202010208
13,5,8,ナンヨーローズ,牡4,57.0,Ｍ．デム,1:09.7,1.1/2,68.3,11.0,454(0),[東] 畠山吉宏,202202010208
14,8,13,イチローイチロー,牡3,54.0,池添謙一,1:09.9,1.1/4,84.3,12.0,428(+10),[西] 北出成人,202202010208
1,6,10,ブルトンクール,牝3,52.0,Ｍ．デム,1:47.3,,17.1,7.0,444(+4),[東] 新開幸一,202202010209
2,1,1,モチベーション,牝3,52.0,菱田裕二,1:47.4,1/2,13.8,5.0,434(+4),[東] 清水英克,202202010209
3,8,14,ヴェントボニート,牝5,55.0,池添謙一,1:47.4,ハナ,2.8,1.0,428(+6),[西] 池添学,202202010209
4,3,4,ハーツラプソディ,牝4,55.0,藤岡康太,1:47.5,クビ,8.4,4.0,502(+8),[西] 今野貞一,202202010209
5,4,6,ホウオウプリンセス,牝6,55.0,吉田隼人,1:47.6,1/2,24.7,9.0,450(-4),[西] 吉岡辰弥,202202010209
6,8,13,レディナビゲーター,牝3,52.0,横山武史,1:47.6,クビ,6.4,3.0,492(+8),[東] 萩原清,202202010209
7,5,7,スマートルグラン,牝4,55.0,浜中俊,1:47.7,3/4,68.8,11.0,436(0),[東] 鹿戸雄一,202202010209
8,7,12,オーソレミオ,牝3,52.0,横山和生,1:47.8,クビ,3.5,2.0,448(+10),[西] 昆貢,202202010209
9,7,11,ミント,牝3,52.0,荻野琢真,1:47.9,1/2,41.9,10.0,498(+12),[西] 友道康夫,202202010209
10,4,5,エレフセリア,牝4,55.0,丹内祐次,1:47.9,クビ,15.5,6.0,446(+6),[東] 武藤善則,202202010209
11,6,9,スパークオブライフ,牝6,55.0,菊沢一樹,1:48.0,クビ,149.0,13.0,424(+4),[東] 小島茂之,202202010209
12,5,8,カタリーナ,牝4,55.0,藤岡佑介,1:48.1,3/4,19.5,8.0,446(-4),[西] 武英智,202202010209
13,2,2,キュンストラー,牝4,55.0,斎藤新,1:48.1,クビ,101.9,12.0,408(+10),[東] 松永康利,202202010209
14,3,3,シューラヴァーグ,牝5,55.0,川又賢治,1:48.2,1/2,189.2,14.0,452(-4),[西] 畑端省吾,202202010209
1,7,8,オセアダイナスティ,牡4,57.0,横山武史,1:45.1,,2.6,1.0,518(-2),[東] 加藤征弘,202202010210
2,7,7,レッドエランドール,セ5,57.0,西村淳也,1:45.2,1/2,5.4,4.0,496(+10),[西] 田中克典,202202010210
3,5,5,タイセイシェダル,牡4,57.0,吉田隼人,1:45.3,1/2,4.0,2.0,458(-2),[西] 高橋義忠,202202010210
4,3,3,メイショウナリヒラ,牡4,57.0,武豊,1:45.5,1.1/2,17.8,6.0,464(-4),[西] 南井克巳,202202010210
5,1,1,カサデガ,牡4,57.0,川又賢治,1:45.9,2.1/2,36.7,9.0,460(+4),[西] 寺島良,202202010210
6,8,10,バルサミックムーン,セ5,57.0,菱田裕二,1:46.1,1.1/4,5.0,3.0,492(-8),[東] 武藤善則,202202010210
7,4,4,ヴェノム,牡4,57.0,池添謙一,1:46.3,1.1/2,17.7,5.0,536(+10),[西] 池添兼雄,202202010210
8,2,2,グリニッジシチー,セ6,57.0,丹内祐次,1:46.4,クビ,22.0,7.0,472(+4),[東] 相沢郁,202202010210
9,8,9,テンウォークライ,牡4,57.0,丸山元気,1:46.4,クビ,25.6,8.0,476(+2),[東] 金成貴史,202202010210
10,6,6,メイショウハナモモ,牝4,55.0,古川吉洋,1:47.2,5,41.8,10.0,468(+2),[西] 松永昌博,202202010210
1,4,7,ナムラクレア,牝3,50.0,浜中俊,1:07.2,,2.1,1.0,462(0),[西] 長谷川浩,202202010211
2,6,11,ジュビリーヘッド,牡5,56.0,横山和生,1:07.6,2.1/2,25.8,7.0,480(+6),[西] 安田隆行,202202010211
3,3,5,タイセイアベニール,牡7,56.0,鮫島克駿,1:07.7,3/4,101.4,13.0,488(-4),[西] 西村真幸,202202010211
4,8,16,レイハリア,牝4,54.0,松岡正海,1:07.7,アタマ,41.3,8.0,460(+8),[東] 田島俊明,202202010211
5,1,2,キャプテンドレイク,牡5,56.0,藤岡康太,1:07.7,クビ,87.6,12.0,482(-6),[西] 今野貞一,202202010211
6,2,4,キルロード,セ7,57.0,菊沢一樹,1:07.7,ハナ,20.8,6.0,506(+6),[東] 田村康仁,202202010211
7,4,8,ヴェントヴォーチェ,牡5,56.0,西村淳也,1:07.7,アタマ,4.8,2.0,518(0),[西] 牧浦充徳,202202010211
8,8,15,ダイメイフジ,牡8,57.0,菱田裕二,1:07.8,クビ,297.1,15.0,532(+4),[西] 森田直行,202202010211
9,7,14,ローレルアイリス,牝5,54.0,川又賢治,1:07.8,クビ,258.3,14.0,444(0),[西] 杉山佳明,202202010211
10,3,6,シゲルピンクルビー,牝4,54.0,和田竜二,1:07.8,アタマ,7.5,4.0,466(-4),[西] 渡辺薫彦,202202010211
11,6,12,ファーストフォリオ,牝5,54.0,武豊,1:07.9,クビ,52.3,10.0,442(-2),[西] 須貝尚介,202202010211
12,5,9,ボンセルヴィーソ,牡8,56.0,池添謙一,1:08.0,3/4,68.9,11.0,486(-6),[西] 池添学,202202010211
13,2,3,ライトオンキュー,牡7,58.0,古川吉洋,1:08.1,クビ,48.4,9.0,520(+2),[西] 昆貢,202202010211
14,5,10,ペプチドバンブー,牡7,56.0,松田大作,1:08.1,クビ,317.0,16.0,506(-2),[西] 武英智,202202010211
15,1,1,プルパレイ,牡3,52.0,Ｍ．デム,1:08.2,クビ,10.7,5.0,490(-6),[西] 須貝尚介,202202010211
16,7,13,ビアンフェ,セ5,57.0,藤岡佑介,1:08.3,3/4,6.2,3.0,560(+4),[西] 中竹和也,202202010211
1,5,7,ビジン,牝3,52.0,池添謙一,1:46.6,,3.4,2.0,464(+8),[西] 武英智,202202010212
2,5,8,サトノスライヴ,牡5,56.0,泉谷楓真,1:46.7,1/2,18.3,7.0,510(0),[西] 南井克巳,202202010212
3,6,9,アポロリリー,牝5,52.0,小林凌大,1:46.8,1/2,143.8,13.0,414(+4),[東] 鈴木伸尋,202202010212
4,7,12,ゲットアップ,セ4,57.0,松田大作,1:46.8,クビ,33.2,8.0,478(-2),[東] 牧光二,202202010212
5,8,14,メタルゴッド,牝3,49.0,古川奈穂,1:46.9,1/2,8.3,4.0,456(+16),[西] 矢作芳人,202202010212
6,4,6,センタースリール,牝3,52.0,丹内祐次,1:46.9,ハナ,69.3,11.0,464(+6),[東] 本間忍,202202010212
7,3,3,ヒデノレインボー,牡3,51.0,大久保友,1:47.0,クビ,10.1,6.0,466(-10),[西] 梅田智之,202202010212
8,2,2,ヨロシオスナ,牡4,55.0,角田大和,1:47.1,1/2,2.9,1.0,504(+6),[西] 角田晃一,202202010212
9,3,4,アテンパーティ,牡3,54.0,菱田裕二,1:47.2,3/4,55.4,10.0,448(+10),[西] 谷潔,202202010212
10,1,1,ガムラン,牡4,57.0,勝浦正樹,1:47.2,ハナ,8.9,5.0,502(-8),[西] 高橋義忠,202202010212
11,4,5,ディサイド,牡3,54.0,鮫島克駿,1:47.3,クビ,37.3,9.0,478(+2),[西] 高野友和,202202010212
12,7,11,ジョイナイト,牡6,57.0,菊沢一樹,1:47.3,クビ,177.3,14.0,530(0),[東] 武市康男,202202010212
13,6,10,シュルレアリスト,牡4,57.0,横山和生,1:47.5,3/4,8.2,3.0,444(+4),[西] 清水久詞,202202010212
14,8,13,ヤマイチエスポ,牝3,52.0,古川吉洋,1:47.8,2,87.6,12.0,474(+2),[西] 中尾秀正,202202010212
1,3,5,ドロップオブライト,牝3,51.0,鷲頭虎太,1:09.6,,3.4,1.0,440(+4),[西] 松永昌博,202202010301
2,6,11,ピースキーパー,牝3,54.0,浜中俊,1:09.6,クビ,6.0,3.0,434(0),[西] 奥村豊,202202010301
3,6,12,コスモプルエバ,牝3,54.0,丹内祐次,1:09.8,1.1/4,9.1,5.0,426(-2),[東] 伊藤大士,202202010301
4,7,14,ジェネラルウィル,牝3,54.0,横山武史,1:10.1,2,5.5,2.0,458(-6),[東] 林徹,202202010301
5,2,3,バリオーレ,牝3,54.0,松田大作,1:10.2,クビ,76.2,14.0,444(+2),[西] 上村洋行,202202010301
6,5,10,ジャジャカバージョ,牝3,54.0,藤岡佑介,1:10.2,クビ,23.1,8.0,462(+8),[西] 藤岡健一,202202010301
7,8,16,マエマエ,牝3,54.0,吉田隼人,1:10.4,1.1/4,11.8,6.0,428(-6),[東] 久保田貴,202202010301
8,1,1,メイショウオオルリ,牝3,54.0,菱田裕二,1:10.5,クビ,15.9,7.0,466(-2),[西] 高橋亮,202202010301
9,8,15,プティアンジュ,牝3,54.0,岩田康誠,1:10.7,1.1/2,30.5,11.0,394(-4),[東] 田中剛,202202010301
10,4,7,レクレールドパリ,牝3,54.0,池添謙一,1:10.8,クビ,38.8,12.0,480(0),[東] 稲垣幸雄,202202010301
11,5,9,ファイアーコード,牝3,52.0,角田大和,1:10.8,クビ,104.1,15.0,422(+12),[西] 平田修,202202010301
12,1,2,クリノニーナ,牝3,53.0,秋山稔樹,1:10.9,1/2,7.5,4.0,420(-2),[西] 高橋義忠,202202010301
13,4,8,ジュース,牝3,54.0,斎藤新,1:11.0,クビ,25.6,10.0,412(-2),[西] 加用正,202202010301
14,2,4,アルコローザ,牝3,51.0,西塚洸二,1:11.3,1.3/4,58.3,13.0,446(-6),[西] 佐々木晶,202202010301
15,7,13,フルールボーテ,牝3,51.0,横山琉人,1:11.5,1.1/2,25.0,9.0,468(-2),[西] 西園正都,202202010301
16,3,6,ビッグローズ,牝3,51.0,土田真翔,1:11.6,クビ,260.0,16.0,432(+8),[東] 尾形和幸,202202010301
1,5,5,ヘキクウ,牡3,56.0,横山武史,1:46.1,,11.3,6.0,530(+6),[東] 鈴木伸尋,202202010302
2,6,7,タロファイター,牡3,56.0,吉田隼人,1:46.1,クビ,10.9,5.0,456(-2),[西] 中尾秀正,202202010302
3,2,2,パリヘンジ,牡3,56.0,横山和生,1:46.5,2.1/2,6.4,4.0,492(+22),[東] 嘉藤貴行,202202010302
4,6,8,アスリエル,牡3,56.0,岩田康誠,1:47.1,3.1/2,52.4,10.0,458(-6),[東] 奥村武,202202010302
5,8,11,ロルバーンスカイ,牡3,56.0,勝浦正樹,1:47.1,クビ,3.4,1.0,446(+2),[東] 新開幸一,202202010302
6,1,1,ユリシーズ,セ3,56.0,古川吉洋,1:47.8,4,33.5,9.0,450(-8),[西] 大根田裕,202202010302
7,7,9,アウゲンブリック,牡3,56.0,武豊,1:47.8,アタマ,4.0,2.0,490(-2),[東] 堀内岳志,202202010302
8,4,4,セイウンガレオン,牡3,56.0,菱田裕二,1:48.0,1,5.2,3.0,526(0),[東] 奥平雅士,202202010302
9,5,6,ベルアクトリス,牝3,52.0,角田大和,1:48.4,2,11.7,7.0,460(+14),[西] 杉山晴紀,202202010302
10,8,12,スターオブフェイス,牡3,53.0,小林凌大,1:49.1,4,95.9,11.0,422(-2),[東] 土田稔,202202010302
11,7,10,ダンスデミルリトン,牡3,53.0,横山琉人,1:49.6,3,127.9,12.0,450(-4),[西] 鈴木孝志,202202010302
12,3,3,シンゼンコイチャン,牝3,54.0,池添謙一,1:49.7,1/2,31.0,8.0,450(-8),[西] 飯田祐史,202202010302
1,3,3,ルアル,牡3,56.0,吉田隼人,0:59.1,,5.0,3.0,512(+10),[西] 安達昭夫,202202010303
2,5,6,オーブラック,牡3,56.0,丹内祐次,0:59.2,クビ,5.4,4.0,500(+12),[東] 青木孝文,202202010303
3,1,1,グラットンラッシー,牝3,54.0,横山武史,0:59.4,1.1/2,3.8,2.0,516(-2),[東] 加藤征弘,202202010303
4,4,4,カルド,牡3,55.0,秋山稔樹,0:59.7,1.3/4,2.7,1.0,448(-4),[西] 高橋義忠,202202010303
5,7,10,タイガークリスエス,牡3,56.0,武豊,0:59.9,1,7.6,5.0,472(-2),[西] 大橋勇樹,202202010303
6,8,12,ペイシャアート,牝3,51.0,小林凌大,1:00.2,2,94.7,10.0,500(+6),[東] 土田稔,202202010303
7,7,9,モリノドリーム,牝3,54.0,丸山元気,1:00.5,2,34.4,7.0,462(+6),[東] 大江原哲,202202010303
8,6,7,ライブリインパクト,牡3,56.0,水口優也,1:00.9,2,97.5,11.0,468(0),[西] 石橋守,202202010303
9,5,5,タイコネン,牝3,51.0,西塚洸二,1:01.1,1.1/4,163.3,12.0,448(0),[東] 水野貴広,202202010303
10,8,11,エントリーコード,牝3,52.0,角田大和,1:01.5,2.1/2,47.2,8.0,412(-8),[西] 吉岡辰弥,202202010303
11,2,2,レッドコーラル,牝3,51.0,大久保友,1:01.6,1/2,31.4,6.0,442(-8),[東] 伊藤伸一,202202010303
12,6,8,ソプラノナイト,牝3,54.0,斎藤新,1:02.1,3,67.3,9.0,464(-4),[東] 和田正一,202202010303
1,2,2,ヒドゥンキング,牡3,53.0,横山琉人,1:48.6,,8.5,4.0,454(+6),[東] 伊藤大士,202202010304
2,4,4,ユイ,牝3,54.0,斎藤新,1:48.8,1.1/2,23.5,7.0,440(-4),[西] 高橋康之,202202010304
3,5,7,キセキノエンジェル,牝3,54.0,勝浦正樹,1:48.9,クビ,10.2,6.0,452(+2),[東] 石毛善彦,202202010304
4,6,8,バレル,牡3,56.0,吉田隼人,1:49.0,1,2.4,1.0,474(0),[西] 杉山晴紀,202202010304
5,7,11,ジョーカーブラウン,牡3,55.0,秋山稔樹,1:49.0,クビ,3.9,2.0,518(+2),[東] 松山将樹,202202010304
6,4,5,ゴッドスイートビー,牝3,52.0,角田大和,1:49.1,3/4,85.9,10.0,408(+8),[西] 飯田祐史,202202010304
7,8,12,タレントゥーサ,牝3,54.0,松田大作,1:49.3,1.1/4,31.0,8.0,444(+6),[西] 池江泰寿,202202010304
8,5,6,ベアビリーブ,牝3,51.0,西塚洸二,1:49.4,1/2,35.0,9.0,448(-6),[東] 杉浦宏昭,202202010304
9,8,13,フレイムリリー,牝3,54.0,丹内祐次,1:49.6,1.1/4,195.4,12.0,414(-8),[東] 深山雅史,202202010304
10,1,1,チムドンドン,牝3,53.0,泉谷楓真,1:50.0,2.1/2,7.1,3.0,444(+8),[東] 中舘英二,202202010304
11,3,3,リアルモンスター,牡3,56.0,菱田裕二,1:50.0,ハナ,10.2,5.0,488(0),[西] 大橋勇樹,202202010304
12,7,10,フレンドオパール,牝3,51.0,小林凌大,1:50.3,1.3/4,183.2,11.0,410(+4),[東] 南田美知,202202010304
13,6,9,コウガンカレン,牝3,54.0,川又賢治,1:50.6,2,217.4,13.0,406(-8),[西] 宮本博,202202010304
1,7,7,ゴキゲンサン,牝2,54.0,藤岡佑介,1:10.3,,3.0,2.0,488(0),[東] 伊藤大士,202202010305
2,5,5,ブルジュドバイ,牝2,54.0,武豊,1:10.3,クビ,4.9,3.0,460(0),[西] 森秀行,202202010305
3,8,9,コスモレンブランサ,牝2,54.0,丹内祐次,1:10.7,2,23.1,5.0,404(0),[東] 武藤善則,202202010305
4,3,3,ウィズアットダンス,牝2,53.0,秋山稔樹,1:10.8,1,44.0,10.0,392(0),[東] 和田雄二,202202010305
5,1,1,シュガーベイビー,牝2,54.0,菱田裕二,1:10.9,1/2,39.8,9.0,442(0),[西] 新谷功一,202202010305
6,8,10,ピスティス,牝2,54.0,丸山元気,1:10.9,クビ,38.4,7.0,416(0),[東] 大江原哲,202202010305
7,6,6,エリカフォンテーヌ,牝2,54.0,横山武史,1:11.3,2.1/2,2.3,1.0,470(0),[東] 伊藤圭三,202202010305
8,2,2,ダイヤノジャック,牝2,54.0,斎藤新,1:11.5,1.1/4,25.6,6.0,444(0),[西] 加用正,202202010305
9,4,4,ハナサキポプラ,牝2,54.0,川又賢治,1:14.1,大,39.2,8.0,440(0),[西] 杉山佳明,202202010305
10,7,8,テイエムノーブル,牝2,54.0,吉田隼人,1:14.5,2,17.3,4.0,464(0),[西] 五十嵐忠,202202010305
1,5,5,オマツリオトコ,牡2,54.0,横山武史,1:00.3,,3.5,1.0,484(0),[東] 伊藤圭三,202202010306
2,3,3,リンデザ,牝2,54.0,城戸義政,1:01.2,5,4.0,3.0,456(0),[西] 茶木太樹,202202010306
3,6,6,ダンツターセル,牡2,54.0,丸山元気,1:01.4,1,3.7,2.0,484(0),[西] 本田優,202202010306
4,8,8,ルーチェステラーレ,牝2,54.0,勝浦正樹,1:01.4,ハナ,10.2,6.0,450(0),[東] 伊藤大士,202202010306
5,2,2,フクノワカバ,牝2,54.0,川又賢治,1:01.6,1.1/4,9.5,5.0,462(0),[西] 杉山佳明,202202010306
6,7,7,ベアカワイコチャン,牝2,54.0,丹内祐次,1:02.5,5,7.8,4.0,470(0),[東] 杉浦宏昭,202202010306
7,4,4,トータルプラン,牡2,52.0,山田敬士,1:02.6,クビ,27.0,7.0,462(0),[東] 小桧山悟,202202010306
8,1,1,キースケデシュ,牝2,51.0,横山琉人,1:03.2,3.1/2,70.2,8.0,450(0),[東] 伊藤伸一,202202010306
1,5,5,レッドファーロ,牡3,56.0,藤岡佑介,2:41.6,,7.9,4.0,494(-12),[西] 松永幹夫,202202010307
2,1,1,ヴァーグエスタード,牡3,56.0,池添謙一,2:41.8,1.1/4,5.9,3.0,462(+8),[西] 石坂公一,202202010307
3,8,8,ホウオウユニコーン,牡3,56.0,岩田康誠,2:41.9,1/2,2.8,1.0,456(+2),[東] 奥村武,202202010307
4,4,4,デザートスター,牡3,56.0,黛弘人,2:42.1,1.1/4,11.8,6.0,466(0),[東] 武井亮,202202010307
5,8,9,コスモゴレアドール,牡3,56.0,丹内祐次,2:42.1,ハナ,31.3,7.0,422(0),[西] 吉田直弘,202202010307
6,6,6,クラシカルオーサー,牡3,56.0,吉田隼人,2:42.8,4,10.4,5.0,458(+6),[東] 大和田成,202202010307
7,3,3,サンドレス,牝3,54.0,横山武史,2:43.3,3,2.8,2.0,512(+8),[東] 大竹正博,202202010307
8,2,2,ソレジャートポスト,牡3,56.0,斎藤新,2:44.0,4,79.1,9.0,458(0),[西] 高柳大輔,202202010307
9,7,7,クルベリ,セ3,53.0,横山琉人,2:44.6,3.1/2,41.3,8.0,512(-14),[東] 手塚貴久,202202010307
1,8,12,ニシノアナ,牝3,51.0,秋山稔樹,0:58.8,,8.0,5.0,460(-4),[東] 相沢郁,202202010308
2,1,1,スズカサウスソング,牡5,56.0,泉谷楓真,0:59.0,3/4,106.2,12.0,508(+8),[西] 橋田満,202202010308
3,2,2,イスラアネーロ,牡3,54.0,岩田康誠,0:59.1,3/4,3.2,1.0,436(-6),[西] 吉村圭司,202202010308
4,6,8,タカラマドンナ,牝3,52.0,川又賢治,0:59.4,1.1/2,4.0,2.0,446(0),[西] 杉山佳明,202202010308
5,3,3,メッザノッテ,牝4,55.0,横山武史,0:59.5,1,12.0,6.0,468(+14),[西] 寺島良,202202010308
6,7,10,セイウンハルカニ,牡3,51.0,横山琉人,0:59.7,3/4,5.5,3.0,462(-2),[東] 竹内正洋,202202010308
7,4,4,キョウエイゾロ,牝3,49.0,小林凌大,0:59.7,ハナ,49.7,10.0,464(+2),[東] 伊坂重信,202202010308
8,8,11,コンバットマーチ,牝5,51.0,古川奈穂,0:59.8,1/2,33.0,9.0,478(-2),[西] 藤沢則雄,202202010308
9,6,7,ヨドノゴールド,牡4,54.0,大久保友,0:59.8,ハナ,7.8,4.0,480(+4),[西] 西園正都,202202010308
10,5,6,ブルーコーラル,牝6,55.0,丹内祐次,1:00.0,1.1/2,64.3,11.0,432(-2),[東] 清水英克,202202010308
11,5,5,アスターヘキサゴン,牡3,52.0,角田大和,1:00.0,アタマ,20.1,8.0,478(+14),[西] 中竹和也,202202010308
12,7,9,ケルンコンサート,牡3,54.0,武豊,1:00.4,2.1/2,17.9,7.0,460(0),[西] 森秀行,202202010308
1,7,7,ハギノモーリス,牡3,54.0,池添謙一,1:08.9,,1.4,1.0,480(+8),[西] 高野友和,202202010309
2,1,1,プラソン,牝3,52.0,藤岡佑介,1:09.2,1.3/4,22.3,5.0,438(+2),[西] 寺島良,202202010309
3,8,8,コスモアディラート,牡4,56.0,丹内祐次,1:09.3,3/4,12.2,4.0,484(-14),[東] 和田正一,202202010309
4,4,4,レコレータ,牝4,55.0,泉谷楓真,1:09.5,1.1/4,8.0,3.0,490(+12),[東] 中舘英二,202202010309
5,3,3,ショウナンナウシカ,牝3,52.0,秋山稔樹,1:09.6,1,22.6,6.0,466(+6),[東] 大竹正博,202202010309
6,6,6,フミバレンタイン,牝3,52.0,武豊,1:09.7,クビ,4.5,2.0,462(+6),[東] 鹿戸雄一,202202010309
7,2,2,デフィデリ,牡3,54.0,勝浦正樹,1:09.7,クビ,52.4,7.0,460(+4),[東] 南田美知,202202010309
8,5,5,イチローイチロー,牡3,54.0,古川吉洋,1:10.2,3,115.3,8.0,428(0),[西] 北出成人,202202010309
1,1,1,フィデル,牡3,54.0,武豊,2:00.9,,1.4,1.0,484(+10),[西] 友道康夫,202202010310
2,4,4,フローレスクイーン,牝4,55.0,吉田隼人,2:01.1,1.1/4,9.2,3.0,504(-4),[西] 田中克典,202202010310
2,6,6,カンティプール,牝3,52.0,斎藤新,2:01.1,同着,13.9,5.0,480(-2),[西] 渡辺薫彦,202202010310
4,7,7,コスモフロイデ,牡3,54.0,丹内祐次,2:01.2,1/2,21.3,6.0,460(0),[東] 天間昭一,202202010310
